Genus,Species,ASW11,ASW15,ASW16,ASW19,ASW20,ASW22,ASW29,ASW2,ASW31,ASW35,ASW37,ASW38,ASW3,ASW45,ASW47,ASW49,ASW50,ASW51,ASW54,ASW56,ASW59,ASW62,ASW64,ASW65,ASW66,ASW67,ASW68,ASW69,ASW73,ASW74,ASW7
Paraburkholderia,Paraburkholderia terricola,0,0,0,44,0,0,44,0,0,0,0,24,0,0,0,0,0,0,59,0,0,0,0,0,32,15,43,0,0,0,15
Paraburkholderia,Paraburkholderia tropica,0,0,0,13,0,0,16,0,63,0,0,0,0,0,0,0,0,19,78,0,0,16,28,0,0,0,88,0,0,0,0
Paraburkholderia,Paraburkholderia xenovorans,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,45
Paracaedibacter,Paracaedibacter acanthamoebae,31,14,0,16,0,16,0,15,34,39,10,0,0,0,0,0,33,0,0,0,0,26,20,38,0,0,0,18,0,30,12
Paracholeplasma,Paracholeplasma brassicae,0,0,0,0,10,0,0,0,38,80,15,0,0,0,0,0,37,0,0,0,0,0,19,52,15,0,18,0,0,15,0
Paraclostridium,Paraclostridium bifermentans,1849,406,0,207,302,201,92,213,2167,3421,496,78,124,135,68,85,1902,28,143,29,92,655,323,1751,222,141,1835,343,0,442,182
Paracoccus,Paracoccus aminophilus,0,0,0,0,0,0,33,0,0,17,0,0,0,0,0,0,34,0,26,0,0,14,0,0,0,0,21,0,0,0,0
Paracoccus,Paracoccus aminovorans,0,0,0,0,0,0,0,134,22,18,13,204,0,0,0,0,0,0,15,0,0,0,26,0,0,225,17,0,0,0,0
Paracoccus,Paracoccus contaminans,0,0,0,0,0,0,100,0,0,0,0,55,0,0,0,0,0,0,54,0,0,0,0,0,0,55,0,0,0,0,0
Paracoccus,Paracoccus denitrificans,74,0,0,0,0,259,31,143,93,0,0,0,0,0,0,0,186,21,42,0,0,289,38,0,0,0,37,0,0,116,168
Paracoccus,Paracoccus jeotgali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Paracoccus,Paracoccus kondratievae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0
Paracoccus,Paracoccus liaowanqingii,0,0,0,0,0,0,0,10,0,0,0,28,0,0,0,0,0,22,15,0,0,0,0,0,0,12,16,0,0,0,0
Paracoccus,Paracoccus marcusii,0,0,0,0,0,0,0,0,13,26,0,0,0,0,0,0,63,52,75,0,0,0,0,0,0,0,0,0,0,0,0
Paracoccus,Paracoccus mutanolyticus,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,56
Paracoccus,Paracoccus pantotrophus,0,0,0,0,0,0,14,0,0,0,0,15,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,26
Paracoccus,Paracoccus sanguinis,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,31,152,0,0,14,0,0,0,12,14,0,0,0,11
Paracoccus,Paracoccus sp.,0,0,0,0,0,0,19,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
Paracoccus,Paracoccus sp.,0,0,0,0,0,19,0,0,17,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0
Paracoccus,Paracoccus sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
Paracoccus,Paracoccus sp.,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,75,68,0,0,0,0,0,0,0,0,0,0,0,0
Paracoccus,Paracoccus sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0
Paracoccus,Paracoccus suum,10,0,0,0,0,0,32,0,17,0,0,21,0,0,120,0,0,0,54,0,0,0,0,0,0,0,0,0,0,11,21
Paracoccus,Paracoccus tegillarcae,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,25,0,0,0,0
Paracoccus,Paracoccus yeei,0,64,0,0,99,0,266,0,47,0,129,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,108,0,0,0,0
Paracoccus,Paracoccus zhejiangensis,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,19,0,121,0,0,0,0,0,0,0,0,0,0,0,0
Paraconexibacter,Paraconexibacter sp.,0,0,0,0,0,0,16,13,34,0,15,10,0,0,0,0,10,0,246,0,0,0,0,0,0,57,20,0,0,0,41
Paradesulfovibrio,Paradesulfovibrio bizertensis,0,0,0,0,0,0,0,0,25,21,0,0,0,0,0,0,32,0,0,0,0,18,0,0,14,0,21,0,0,0,0
Paradevosia,Paradevosia shaoguanensis,0,0,0,0,0,64,0,0,24,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Parafannyhessea,Parafannyhessea umbonata,0,500,0,21,32,83,500,217,1884,97,521,104,0,55,363,0,234,20,319,0,39,167,532,62,0,0,624,72,0,15,26
Paraflavitalea,Paraflavitalea soli,14,0,0,49,0,58,51,0,0,0,11,0,0,0,0,11,35,0,0,11,0,33,11,0,0,19,35,0,0,21,11
Parageobacillus,Parageobacillus caldoxylosilyticus,23,0,0,0,0,0,44,0,0,0,38,0,0,0,23,0,0,0,0,0,0,0,0,21,0,0,53,31,0,0,25
Parageobacillus,Parageobacillus genomosp.,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parageobacillus,Parageobacillus sp.,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0
Parageobacillus,Parageobacillus thermoglucosidasius,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,53,15,0,0,68
Parageobacillus,Parageobacillus toebii,17,66,0,31,0,0,0,0,99,392,18,0,0,0,0,0,297,0,0,0,0,95,0,19,0,0,26,49,0,75,0
Paraglaciecola,Paraglaciecola psychrophila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,26,0,0,18,15,0,16,0,0,11,0
Paraglaciecola,Paraglaciecola sp.,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,27,0,0,0,0
Paraglaciecola,Paraglaciecola sp.,36,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paralcaligenes,Paralcaligenes sp.,0,0,0,0,0,0,19,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0
Paraliobacillus,Paraliobacillus zengyii,48,18,0,12,0,23,0,22,50,52,31,0,0,0,0,0,58,0,26,0,0,38,26,80,0,19,18,22,0,47,23
Paralysiella,Paralysiella testudinis,211,38,0,0,94,0,0,0,208,344,95,0,0,36,0,0,256,0,0,0,0,81,29,214,0,0,9333,48,0,49,0
Paraneptunicella,Paraneptunicella aestuarii,0,0,0,0,0,0,0,0,0,22,10,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,92,0,0,16,15
Paraoerskovia,Paraoerskovia marina,14,0,0,30,0,47,180,28,0,12,0,41,0,0,0,0,67,0,721,23,0,107,13,0,0,83,17,0,0,55,586
Paraphotobacterium,Paraphotobacterium marinum,145,0,0,0,0,11,0,0,12,38,16,0,0,0,0,0,30,0,0,0,0,0,0,11,0,0,12,0,0,0,0
Paraprevotella,Paraprevotella xylaniphila,0,112,0,65,48,169,157,49,104,0,879,14,32,16,121,79,0,0,24,302,282,46,49,291,257,0,991,169,0,1173,172
Pararhodospirillum,Pararhodospirillum photometricum,0,0,0,0,0,12,0,36,12,21,0,11,0,0,0,0,22,0,24,95,0,0,0,0,0,0,0,0,0,0,99
Parasaccharibacter,Parasaccharibacter sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0
Parascardovia,Parascardovia denticolens,0,0,0,0,0,0,0,11,16,20,18,0,0,0,18,0,51,0,125,0,0,36,0,0,0,0,15,0,0,0,44
Parasedimentitalea,Parasedimentitalea marina,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Parashewanella,Parashewanella spongiae,21,0,0,42,0,0,29,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,0,24,0,121,0,0,0,0
Parashewanella,Parashewanella tropica,0,0,0,0,0,0,20,0,0,17,0,0,0,0,0,0,29,0,0,0,0,14,0,0,0,0,0,0,0,0,0
Parasphingopyxis,Parasphingopyxis algicola,0,0,0,13,0,0,19,0,19,0,0,0,0,0,0,0,0,33,168,0,0,0,0,0,0,0,0,0,0,11,89
Parasphingopyxis,Parasphingopyxis sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
Parasphingorhabdus,Parasphingorhabdus sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,27,0,0,0,0
Parasynechococcus,Parasynechococcus marenigrum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0
Paraurantiacibacter,Paraurantiacibacter namhicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,58,0,0,0,0,0,0,0,0,0,0,0,0
Paremcibacter,Paremcibacter congregatus,0,0,0,0,0,27,0,21,10,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0
Paroceanicella,Paroceanicella profunda,0,0,0,0,0,170,19,48,37,0,0,10,0,0,0,0,14,47,285,0,0,21,0,0,0,0,22,0,0,0,136
Parolsenella,Parolsenella catena,0,889,0,39,106,0,227,279,3763,32,891,86,20,97,1171,25,229,27,0,0,41,113,3496,73,0,0,663,125,0,30,33
Parolsenella,Parolsenella massiliensis,19,1205,0,48,176,169,239,456,4622,50,1048,105,23,180,1022,42,381,33,0,17,70,251,3367,78,0,25,944,126,0,102,392
Parvibaculum,Parvibaculum lavamentivorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0
Parvimonas,Parvimonas micra,3894,893,0,313,763,650,272,452,5645,6744,1295,122,234,338,33,152,4420,51,927,208,208,1446,370,6341,575,410,1558,507,0,1295,428
Parvularcula,Parvularcula bermudensis,0,0,0,0,0,0,22,25,28,37,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,27,0,0,0,0
Pasteurella,Pasteurella atlantica,170,71,0,77,10,21,52,49,271,211,59,19,24,0,0,39,107,0,25,0,102,90,45,52,0,34,21,37,0,99,36
Pasteurella,Pasteurella canis,54,13,0,16,0,24,116,13,34,46,135,0,58,0,0,62,53,0,0,0,269,37,13,444,0,14,148,0,0,37,13
Pasteurella,Pasteurella dagmatis,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,70,0,0,0,0,0,0,0
Pasteurella,Pasteurella multocida,123,27,0,0,0,22,4232,0,103,0,319,0,256,0,0,170,28,0,0,19,874,12,70,811,32,0,5902,43,36,0,0
Pasteurella,Pasteurella skyensis,83,0,0,0,0,13,15,0,11,0,57,0,18,0,0,12,0,0,0,0,67,0,0,38,0,0,20,0,0,0,0
Paucibacter,Paucibacter sp.,31,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,42,0,0,33,0,15,15,0,0,32,11,0,0,41,0
Paucilactobacillus,Paucilactobacillus hokkaidonensis,340,44,0,29,38,22,0,37,341,486,53,0,18,23,12,0,371,0,50,0,19,125,41,392,0,24,0,30,0,89,18
Paucilactobacillus,Paucilactobacillus nenjiangensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,31,0,0,0,17
Paucilactobacillus,Paucilactobacillus oligofermentans,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pauljensenia,Pauljensenia hongkongensis,0,0,0,255,0,156,410,125,26,36,84,438,33,45,0,63,65,0,607,0,0,48,0,140,0,431,81,18,0,239,3747
Pectinatus,Pectinatus frisingensis,34,11,0,15,0,19,0,19,279,42,23,0,0,0,0,0,48,0,15,0,0,30,15,77,14,0,26,52,0,55,20
Pectobacterium,Pectobacterium aroidearum,0,0,0,0,0,0,36,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0
Pectobacterium,Pectobacterium atrosepticum,0,0,0,0,0,0,0,0,12,10,11,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,31,0,0,0,0
Pectobacterium,Pectobacterium brasiliense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0
Pectobacterium,Pectobacterium carotovorum,0,0,0,0,0,21,0,18,39,68,43,0,0,0,0,0,78,0,0,0,0,30,0,76,0,0,0,0,0,0,0
Pectobacterium,Pectobacterium odoriferum,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pectobacterium,Pectobacterium parmentieri,0,0,0,20,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,64,0,0,0,23
Pectobacterium,Pectobacterium polaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0
Pectobacterium,Pectobacterium punjabense,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0
Pectobacterium,Pectobacterium wasabiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
Pediococcus,Pediococcus acidilactici,24,180771,0,0,0,0,10,0,17,0,29,0,731,0,179465,0,28,0,0,0,1052,18,15,16,18,0,0,11,0,0,0
Pediococcus,Pediococcus claussenii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,22,0,0,0,0,45,0,0,0,0,0,0,0
Pediococcus,Pediococcus damnosus,0,14,0,0,15,0,0,0,52,83,0,0,0,0,10,0,17,0,0,0,0,0,0,30,0,0,0,0,0,0,20
Pediococcus,Pediococcus inopinatus,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,15,36,0,0,0,0,0,0,0
Pediococcus,Pediococcus pentosaceus,0,1014,0,0,93,0,13,0,16,19,18,0,0,0,44,0,0,0,0,0,0,0,37,18,0,0,0,27,0,11,16
Pedobacter,Pedobacter aquae,0,10,0,0,0,0,17,0,15,15,19,0,0,0,0,14,0,0,0,0,0,0,0,20,11,0,31,18,0,0,0
Pedobacter,Pedobacter cryoconitis,109,0,0,0,0,14,14,0,0,17,25,0,13,0,0,15,113,0,0,0,0,33,0,0,0,0,85,0,0,0,0
Pedobacter,Pedobacter endophyticus,52,62,0,11,38,90,19,0,251,380,55,0,30,24,0,0,369,0,0,14,27,241,27,264,17,36,12,26,0,97,0
Pedobacter,Pedobacter ginsengisoli,0,0,0,0,0,0,0,19,0,0,18,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,38,16,0,0,0
Pedobacter,Pedobacter heparinus,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,43,0,0,0,0
Pedobacter,Pedobacter mucosus,26,0,0,0,0,0,23,0,54,51,19,0,0,0,0,0,23,0,0,0,0,16,0,50,0,0,11,13,0,11,0
Pedobacter,Pedobacter roseus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
Pedobacter,Pedobacter schmidteae,33,0,0,47,13,0,40,0,41,75,15,0,0,0,0,0,20,0,0,0,0,0,0,0,12,0,39,0,0,0,0
Pedobacter,Pedobacter sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0
Pedobacter,Pedobacter sp.,0,0,0,0,0,0,0,26,0,0,12,0,0,0,0,0,64,0,0,0,0,58,0,59,0,0,20,0,0,0,0
Pedobacter,Pedobacter sp.,0,0,0,0,0,0,0,0,15,0,19,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,47,0,0,15,0
Pedobacter,Pedobacter sp.,21,0,0,0,0,15,0,0,25,38,23,0,0,0,0,0,21,0,0,0,0,0,0,44,0,0,45,0,0,0,39
Pedobacter,Pedobacter sp.,0,0,0,0,0,0,0,0,0,25,12,0,0,0,0,0,17,0,0,0,0,0,0,13,0,0,42,0,0,0,0
Pedobacter,Pedobacter sp.,56,19,0,25,0,40,30,40,66,0,36,0,0,0,0,0,63,0,0,0,0,47,34,89,0,20,54,19,0,75,0
Pedobacter,Pedobacter sp.,0,0,0,0,0,0,16,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
Pedobacter,Pedobacter steynii,0,0,0,0,0,0,66,0,0,15,23,0,0,0,0,0,37,0,0,0,0,57,0,0,10,0,30,15,0,0,0
Pedobacter,Pedobacter suwonensis,0,0,0,0,0,42,11,0,0,0,0,0,0,0,0,0,19,0,0,10,0,0,0,0,0,0,0,0,0,0,0
Pedococcus,Pedococcus dokdonensis,41,0,0,14,0,0,17,19,0,0,0,20,0,0,0,0,26,33,357,42,0,16,0,0,0,41,0,0,0,60,126
Pelagerythrobacter,Pelagerythrobacter marensis,0,0,0,0,0,0,12,0,0,43,0,0,0,0,0,0,30,17,0,0,0,0,0,0,0,0,30,0,0,0,0
Pelagibacter,Pelagibacter giovannonii,102,10,0,0,0,11,0,0,67,116,22,0,0,0,0,0,64,0,35,0,0,11,0,65,0,0,0,0,0,18,0
Pelagibacter,Pelagibacter sp.,49,0,0,0,14,14,0,0,35,68,13,0,0,0,0,0,23,0,0,0,0,11,0,79,0,0,0,0,0,0,31
Pelagibacter,Pelagibacter sp.,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pelagibacter,Pelagibacter sp.,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,14,0,10,0,0,0,12,22,0,0,54,0,0,0,11
Pelagibacter,Pelagibacter sp.,13,0,0,0,0,0,0,0,27,12,0,0,0,0,0,0,17,0,0,0,0,12,0,44,0,0,0,0,0,10,0
Pelagibacter,Pelagibacter sp.,87,26,0,0,0,0,0,0,82,150,28,0,0,0,0,0,97,0,0,0,0,34,0,56,0,10,0,24,0,27,0
Pelagibacter,Pelagibacter ubique,52,12,0,0,0,0,0,0,58,67,15,0,0,0,0,0,56,0,12,0,0,25,0,66,0,0,11,0,0,33,14
Pelagibacterium,Pelagibacterium halotolerans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,16,0,0,0,0,0,0,0,0,0
Pelagovum,Pelagovum pacificum,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,83,0,35,0,0,0,58,19,0,0,67,0
Pelistega,Pelistega ratti,235,43,0,10,28,0,0,0,308,193,45,0,56,0,0,0,116,0,0,0,0,46,15,182,0,0,30,29,0,47,0
Pelobacter,Pelobacter propionicus,0,0,0,0,0,0,137,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,13,18
Pelodictyon,Pelodictyon luteolum,0,0,0,33,0,0,19,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
Pelodictyon,Pelodictyon phaeoclathratiforme,0,0,0,23,0,12,26,27,0,0,12,0,0,0,0,0,42,0,0,0,0,36,15,0,11,0,14,0,0,0,11
Pelolinea,Pelolinea submarina,0,0,0,0,0,0,0,0,0,24,13,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,184,0,0,0,10
Pelosinus,Pelosinus fermentans,131,26,0,0,14,28,17,18,68,63,25,0,0,0,12,0,216,0,10,0,14,77,25,157,29,15,155,48,0,29,23
Pelosinus,Pelosinus sp.,58,0,0,0,17,20,0,0,30,47,35,0,0,0,0,0,54,0,15,0,0,27,15,59,18,0,61,41,0,18,0
Pengzhenrongella,Pengzhenrongella sicca,78,0,0,91,0,26,65,64,0,19,0,232,0,0,0,18,32,15,735,74,0,45,16,0,123,312,27,0,0,174,318
Peptacetobacter,Peptacetobacter hiranonis,1757,3819,0,209,386,300,372,138,2618,2668,24602,148,798,159,24841,1844,1711,30,252,36,924,1959,646,2944,514,254,4150,137519,22,1309,246
Peptoclostridium,Peptoclostridium acidaminophilum,234,30,0,33,38,59,43,30,167,113,93,33,21,0,10,29,136,0,11,13,24,71,67,276,103,36,436,64,0,144,91
Peptoniphilus,Peptoniphilus harei,31298,7974,17,5314,76193,4767,1227,6454,57633,57763,8030,2698,2410,8172,219,1489,51730,915,6551,59972,1796,22449,6246,40201,73460,5525,543,5401,41,17341,5779
Peptoniphilus,Peptoniphilus ivorii,3996,531,0,402,699,1221,124,1040,7246,5127,802,659,137,394,502,146,3490,58,1034,720,132,1980,16002,3456,929,2934,92,242,0,734,378
Peptoniphilus,Peptoniphilus sp.,77504,10827,57,6495,10172,8808,1793,10116,96098,88250,13436,4348,2607,2456,214,1573,67817,373,14331,3066,2556,28728,8198,65935,63863,6027,317,6478,44,19214,9200
Peribacillus,Peribacillus asahii,119,27,0,16,0,51,0,34,88,78,43,0,0,0,13,0,86,0,18,16,12,54,32,111,0,36,61,53,0,54,60
Peribacillus,Peribacillus butanolivorans,0,0,0,0,0,0,18,0,0,34,13,0,0,0,0,0,54,0,0,0,0,12,23,11,0,0,38,27,0,0,0
Peribacillus,Peribacillus frigoritolerans,26,13,0,0,10,16,0,0,39,34,21,0,0,0,14,0,62,0,0,0,0,25,21,98,0,0,55,30,0,18,25
Peribacillus,Peribacillus muralis,0,0,0,0,0,0,16,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0
Peribacillus,Peribacillus psychrosaccharolyticus,67,14,0,0,0,26,0,35,50,70,44,0,0,0,12,0,37,0,42,24,12,0,22,50,0,0,22,47,0,10,10
Peribacillus,Peribacillus simplex,101,29,0,14,29,27,0,27,169,266,42,0,15,0,0,0,193,0,0,0,0,55,22,253,65,12,31,41,0,53,0
Periweissella,Periweissella cryptocerci,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0
Permianibacter,Permianibacter aggregans,11,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0
Persephonella,Persephonella marina,440,51,0,17,47,0,0,23,389,340,64,0,14,25,0,0,267,0,23,12,0,80,24,362,24,0,20,36,0,72,0
Persicimonas,Persicimonas caeni,0,0,0,33,0,87,30,43,24,13,0,103,0,0,0,0,102,10,204,0,0,135,0,0,0,82,0,0,0,0,21
Peteryoungia,Peteryoungia desertarenae,0,0,0,20,0,0,66,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,21,0,0,0,0
Petrimonas,Petrimonas mucosa,0,14,0,286,60,399,243,196,0,0,75,18,24,0,0,35,512,0,0,11,19,618,29,14,0,0,629,0,0,0,133
Petrocella,Petrocella atlantisensis,84,29,0,26,14,64,21,19,146,124,50,13,10,0,12,0,86,0,55,0,19,48,21,164,24,21,26,48,0,47,50
Petrotoga,Petrotoga mobilis,213,36,0,0,24,0,0,16,235,301,62,0,14,17,0,0,224,0,26,0,0,48,20,228,12,0,0,28,0,42,0
Phaeobacter,Phaeobacter gallaeciensis,0,0,0,0,0,0,68,31,0,0,0,0,0,0,0,0,69,0,0,0,0,53,43,0,0,0,0,0,0,0,42
Phaeobacter,Phaeobacter inhibens,16,0,0,42,0,22,33,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,16,189,0,0,46,140
Phaeobacter,Phaeobacter piscinae,42,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,28,0,20,0,0,0,26,0,0,0,20,0
Phaeobacter,Phaeobacter porticola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
Phaeomarinobacter,Phaeomarinobacter ectocarpi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
Phascolarctobacterium,Phascolarctobacterium faecium,0,15,0,0,33,16,42,0,26,29,187,0,0,0,23,0,32,0,0,0,26,17,21,51,54,0,49,47,0,62,35
Phascolarctobacterium,Phascolarctobacterium sp.,125,0,0,0,65,23,85,0,61,0,249,0,0,0,0,0,0,0,0,0,0,22,18,40,0,0,28,36,0,0,55
Phascolarctobacterium,Phascolarctobacterium succinatutens,35,0,0,0,53,0,121,74,50,52,359,0,0,0,38,0,88,0,0,0,0,32,36,0,0,0,0,290,0,0,49
Phenylobacterium,Phenylobacterium parvum,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,89,10,51,0,0,133,0,0,0,0,13,0,0,0,0
Phenylobacterium,Phenylobacterium sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,66,0,0,0,0,0,0,0,0,0,0,0,0
Phenylobacterium,Phenylobacterium zucineum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,161,0,0,0,28,0,0,0,0,0,0,0,0
Phnomibacter,Phnomibacter ginsenosidimutans,0,0,0,0,0,0,28,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
Phocaeicola,Phocaeicola coprophilus,0,743,0,151,474,1185,506,154,75,22,12728,984,99,49,160,247,371,83,22,468,973,456,298,1353,170,0,1946,418,0,198,3081
Phocaeicola,Phocaeicola dorei,308,450,0,117,547,483,1236,18,1057,0,3090,1058,194,352,974,718,43,141,66,1098,1091,124,889,1591,2184,77,1736,2744,0,9919,1858
Phocaeicola,Phocaeicola salanitronis,27,230,0,73,148,382,270,94,22,17,2050,45,23,0,27,81,446,16,0,0,204,496,85,468,120,17,1267,150,0,257,56
Phocaeicola,Phocaeicola vulgatus,272,8090,0,187,5766,3825,13714,195,18084,288,29541,25634,3063,11280,41125,15868,81,4783,1572,1251,14443,1013,18065,43833,48694,387,11779,103833,210,355705,17073
Phoenicibacter,Phoenicibacter congonensis,21,0,0,0,24,12,16,0,414,18,55,0,0,0,87,0,95,0,0,0,0,51,549,35,11,0,70,67,0,15,0
Phormidium,Phormidium sp.,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,12,0,0,0,0,0,0,0,25,0,0,0,0,0,0
Phormidium,Phormidium sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,80,0,0,0,0,70,0,0,0,0
Photobacterium,Photobacterium atrarenae,0,0,0,0,0,0,23,32,0,10,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
Photobacterium,Photobacterium damselae,14,0,0,19,0,27,0,0,0,0,22,0,0,0,0,0,27,0,0,0,28,15,21,24,16,0,76,29,0,0,0
Photobacterium,Photobacterium gaetbulicola,0,0,0,29,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
